asset_id,asset_class,source_layer,source_id,shape,diameter_m,width_m,height_m,barrels,slope_used,slope_basis,roughness_n,area_m2,data_capacity_m3s,nominal_fallback_m3s,capacity_method,best_guess_capacity_m3s,partial_blockage_capacity_m3s,post_widening_capacity_m3s,confidence,basis,dimension_refinement_note,dimension_provider,dimension_source_method,dimension_source_reference,topology_connected_local_count,topology_connected_mcg_local_count,topology_connected_local_capacity_sum_m3s,topology_connected_local_capacity_median_m3s,topology_connected_mcg_local_capacity_median_m3s,topology_capacity_floor_m3s,topology_capacity_floor_basis,topology_downstream_endpoint_closer_to_main_leg,topology_endpoint_elevation_drop_m,topology_endpoint_distance_change_to_main_leg_m,topology_flow_orientation_note,topology_capacity_check,topology_suggested_capacity_m3s,topology_model_capacity_m3s
SWD-LINE-1623,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1623,circular pipe,0.3,,,1.0,0.01192,surface slope proxy; replace with surveyed invert slope,0.013,0.071,0.106,,source-data Manning estimate,0.106,0.064,0.122,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1623,,,,,,,,True,0.016,1.084,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.106
SWD-LINE-170,local storm drain,STORM_WATER_DRAIN,SWD-LINE-170,circular pipe,0.3,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.071,0.037,,source-data Manning estimate,0.037,0.022,0.043,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-170,,,,,,,,True,0.034,0.658,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.037
SWD-LINE-1622,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1622,circular pipe,0.3,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.071,0.037,,source-data Manning estimate,0.037,0.022,0.043,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1622,,,,,,,,True,0.042,3.55,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.037
SWD-LINE-1624,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1624,circular pipe,0.3,,,1.0,0.01325,surface slope proxy; replace with surveyed invert slope,0.013,0.071,0.111,,source-data Manning estimate,0.111,0.067,0.128,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1624,,,,,,,,True,0.05,0.914,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.111
SWD-LINE-1629,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1629,circular pipe,0.3,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.071,0.037,,source-data Manning estimate,0.037,0.022,0.043,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1629,,,,,,,,False,0.05,-64.523,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.037
SWD-LINE-1627,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1627,circular pipe,0.3,,,1.0,0.00514,surface slope proxy; replace with surveyed invert slope,0.013,0.071,0.069,,source-data Manning estimate,0.069,0.041,0.079,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1627,,,,,,,,False,0.082,-109.366,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.069
SWD-LINE-1625,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1625,circular pipe,0.3,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.071,0.037,,source-data Manning estimate,0.037,0.022,0.043,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1625,,,,,,,,True,0.031,1.685,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.037
SWD-LINE-1628,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1628,circular pipe,0.3,,,1.0,0.01905,surface slope proxy; replace with surveyed invert slope,0.013,0.071,0.133,,source-data Manning estimate,0.133,0.08,0.153,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1628,,,,,,,,True,0.02,-0.98,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.133
SWD-LINE-1520,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1520,circular pipe,0.3,,,1.0,0.00302,surface slope proxy; replace with surveyed invert slope,0.013,0.071,0.053,,source-data Manning estimate,0.053,0.032,0.061,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1520,,,,,,,,True,1.726,-5.766,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.053
SWD-LINE-1530,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1530,circular pipe,0.3,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.071,0.037,,source-data Manning estimate,0.037,0.022,0.043,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1530,,,,,,,,False,0.134,-143.135,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.037
SWD-LINE-1529,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1529,circular pipe,0.3,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.071,0.037,,source-data Manning estimate,0.037,0.022,0.043,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1529,,,,,,,,True,0.472,-2.421,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.037
SWD-LINE-1524,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1524,circular pipe,0.3,,,1.0,0.00103,surface slope proxy; replace with surveyed invert slope,0.013,0.071,0.031,,source-data Manning estimate,0.031,0.019,0.036,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1524,,,,,,,,True,0.586,-1.083,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.031
SWD-LINE-1526,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1526,circular pipe,0.3,,,1.0,0.00075,surface slope proxy; replace with surveyed invert slope,0.013,0.071,0.026,,source-data Manning estimate,0.026,0.016,0.03,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1526,,,,,,,,False,0.337,-287.761,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.026
SWD-LINE-1525,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1525,circular pipe,0.3,,,1.0,0.00455,surface slope proxy; replace with surveyed invert slope,0.013,0.071,0.065,,source-data Manning estimate,0.065,0.039,0.075,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1525,,,,,,,,False,0.366,-234.665,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.065
SWD-LINE-1523,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1523,circular pipe,0.3,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.071,0.037,,source-data Manning estimate,0.037,0.022,0.043,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1523,,,,,,,,True,0.063,140.551,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.037
SWD-LINE-1522,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1522,circular pipe,0.3,,,1.0,0.01872,surface slope proxy; replace with surveyed invert slope,0.013,0.071,0.132,,source-data Manning estimate,0.132,0.079,0.152,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1522,,,,,,,,True,1.385,-1.771,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.132
SWD-LINE-1521,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1521,circular pipe,0.3,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.071,0.037,,source-data Manning estimate,0.037,0.022,0.043,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1521,,,,,,,,True,1.411,-0.87,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.037
SWD-LINE-1536,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1536,circular pipe,0.3,,,1.0,0.00228,surface slope proxy; replace with surveyed invert slope,0.013,0.071,0.046,,source-data Manning estimate,0.046,0.028,0.053,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1536,,,,,,,,True,1.338,-1.75,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.046
SWD-LINE-256,local storm drain,STORM_WATER_DRAIN,SWD-LINE-256,circular pipe,0.275,,,1.0,0.00407,surface slope proxy; replace with surveyed invert slope,0.013,0.059,0.049,,source-data Manning estimate,0.049,0.029,0.056,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-256,,,,,,,,True,0.635,-0.055,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.049
SWD-LINE-289,local storm drain,STORM_WATER_DRAIN,SWD-LINE-289,circular pipe,0.275,,,1.0,0.01993,surface slope proxy; replace with surveyed invert slope,0.013,0.059,0.108,,source-data Manning estimate,0.108,0.065,0.124,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-289,,,,,,,,False,0.139,-61.94,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.108
SWD-LINE-257,local storm drain,STORM_WATER_DRAIN,SWD-LINE-257,circular pipe,0.275,,,1.0,0.01035,surface slope proxy; replace with surveyed invert slope,0.013,0.059,0.078,,source-data Manning estimate,0.078,0.047,0.09,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-257,,,,,,,,False,0.293,-120.929,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.078
SWD-LINE-258,local storm drain,STORM_WATER_DRAIN,SWD-LINE-258,circular pipe,0.275,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.059,0.03,,source-data Manning estimate,0.03,0.018,0.034,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-258,,,,,,,,False,0.073,-79.72,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.03
SWD-LINE-260,local storm drain,STORM_WATER_DRAIN,SWD-LINE-260,circular pipe,0.275,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.059,0.03,,source-data Manning estimate,0.03,0.018,0.034,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-260,,,,,,,,True,0.212,64.701,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.03
SWD-LINE-259,local storm drain,STORM_WATER_DRAIN,SWD-LINE-259,circular pipe,0.275,,,1.0,0.00594,surface slope proxy; replace with surveyed invert slope,0.013,0.059,0.059,,source-data Manning estimate,0.059,0.035,0.068,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-259,,,,,,,,True,0.29,-2.201,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.059
SWD-LINE-293,local storm drain,STORM_WATER_DRAIN,SWD-LINE-293,circular pipe,0.275,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.059,0.03,,source-data Manning estimate,0.03,0.018,0.034,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-293,,,,,,,,True,0.346,-0.512,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.03
SWD-LINE-254,local storm drain,STORM_WATER_DRAIN,SWD-LINE-254,circular pipe,0.275,,,1.0,0.0029,surface slope proxy; replace with surveyed invert slope,0.013,0.059,0.041,,source-data Manning estimate,0.041,0.025,0.047,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-254,,,,,,,,False,0.629,-241.764,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.041
SWD-LINE-292,local storm drain,STORM_WATER_DRAIN,SWD-LINE-292,circular pipe,0.275,,,1.0,0.01208,surface slope proxy; replace with surveyed invert slope,0.013,0.059,0.084,,source-data Manning estimate,0.084,0.05,0.097,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-292,,,,,,,,True,0.244,-2.725,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.084
SWD-LINE-221,local storm drain,STORM_WATER_DRAIN,SWD-LINE-221,circular pipe,0.275,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.059,0.03,,source-data Manning estimate,0.03,0.018,0.034,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-221,,,,,,,,False,0.79,-79.476,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.03
SWD-LINE-1532,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1532,circular pipe,0.3,,,1.0,0.00131,surface slope proxy; replace with surveyed invert slope,0.013,0.071,0.035,,source-data Manning estimate,0.035,0.021,0.04,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1532,,,,,,,,True,0.175,-0.634,terrain high-to-low direction moves toward or roughly along main-leg proximity,not_applicable,,0.035
SWD-LINE-1626,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1626,circular pipe,0.3,,,1.0,0.00144,surface slope proxy; replace with surveyed invert slope,0.013,0.071,0.037,,source-data Manning estimate,0.037,0.022,0.043,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1626,,,,,,,,False,0.017,-60.256,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.037
SWD-LINE-171,local storm drain,STORM_WATER_DRAIN,SWD-LINE-171,circular pipe,0.3,,,1.0,0.00436,surface slope proxy; replace with surveyed invert slope,0.013,0.071,0.064,,source-data Manning estimate,0.064,0.038,0.074,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-171,,,,,,,,False,0.071,-226.652,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.064
SWD-LINE-1519,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1519,circular pipe,0.3,,,1.0,0.0015,default slope; surface slope unsuitable for pipe invert,0.013,0.071,0.037,,source-data Manning estimate,0.037,0.022,0.043,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1519,,,,,,,,False,0.24,-287.7,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.037
SWD-LINE-1535,local storm drain,STORM_WATER_DRAIN,SWD-LINE-1535,circular pipe,0.3,,,1.0,0.00189,surface slope proxy; replace with surveyed invert slope,0.013,0.071,0.042,,source-data Manning estimate,0.042,0.025,0.048,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-1535,,,,,,,,False,0.028,-189.359,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.042
SWD-LINE-172,local storm drain,STORM_WATER_DRAIN,SWD-LINE-172,circular pipe,0.3,,,1.0,0.01361,surface slope proxy; replace with surveyed invert slope,0.013,0.071,0.113,,source-data Manning estimate,0.113,0.068,0.13,medium where diameter/depth exists; field-check invert and blockage,diameter field,,MCG,MCG_drain_inventory_diameter_field,STORM_WATER_DRAIN:SWD-LINE-172,,,,,,,,False,0.04,-96.39,terrain high-to-low endpoint is farther from main legs; do not force reversal without surveyed invert evidence,not_applicable,,0.113
